Throughput,Latency,Jitter,Delay
148.665407693196,0.200894796733696,0.00640255963383473,0.191309025476513
150.71393904993,0.270122119051959,0.0661014399590895,0.251807418386625
107.217466776978,0.431449049496963,0.178287942940997,0.420823766429384
143.912277363245,0.401713695860591,0.0547194642938425,0.371938749564994
137.834638341764,0.114761366144237,0.295649991339324,0.0828394367865159
142.683837210409,0.118009744186982,0.00522481409211694,0.0851518412720129
193.984112799734,0.0781995396997391,0.025136664208247,0.0697920995717361
198.528686996811,0.08048826218546,0.00728785246865909,0.0690139282712253
126.250894646784,0.106574763135446,0.0323157460095097,0.0954627895449075
171.580065259195,0.356707389536426,0.243656976062075,0.33674220871095
187.517637989705,0.566373266580916,0.212961184279763,0.544925868532553
141.548404683155,1.06612348609808,0.50919185705589,1.04730458366047
113.818372215955,1.74162198894618,0.680392437271573,1.72418889721152
190.8364555182,1.29567266562596,0.462973002388099,1.27015789135073
149.314100842795,0.0843320864011135,1.20047871058614,0.0734659079429695
112.753566690118,0.306745332632727,0.216818322435944,0.285361327111463
176.098790012097,0.344425283655856,0.0436769153410634,0.320959178956292
161.122763523657,0.511614374192882,0.189905487282253,0.503992988151268
178.920929343447,0.615166015690607,0.0831402373676947,0.58281009551125
176.082465796306,0.729433057055811,0.136987663924857,0.719263082859207
151.898483538857,0.0760693003750687,0.660179258328251,0.0614668084860367
170.593456704476,0.143085910978619,0.0478265009848036,0.106480151621468
102.07331293002,0.277419083664978,0.160682759141405,0.262939309602025
105.101165394021,0.358467206127173,0.0878522922368743,0.344152331703472
139.21217136481,0.328311763820691,0.0279318752487451,0.318822394317223
186.268203275599,0.312731817010665,0.0260909056107608,0.300696202726457
171.938422372181,0.0967294069786883,0.242094986250328,0.0597978048345521
184.595741251121,0.0839700303501608,0.0147365126247814,0.0656999599592379
107.112281443871,0.122485285066555,0.0375450760213428,0.102967552759336
120.353437104403,0.111931358703811,0.0103721528267679,0.10124641530272
167.121929886666,0.0852490676342274,0.0342469228775539,0.0710631887609905
194.100634434954,0.0873365578342007,0.00815937612120238,0.0670303064251889
196.183853563844,0.0802703647554857,0.00493978408521292,0.0628695064748677
159.935651154845,0.359816472824631,0.290791417119286,0.350951182271601
177.13583475526,0.609291449899385,0.245052402354889,0.586244092740403
121.155918469486,1.23727950093247,0.64608935105941,1.22606502545612
147.824406355127,1.34461022622916,0.0937942309230135,1.31980063951851
136.727832849531,1.77751572171582,0.445901659514863,1.76501332003665
156.402433598305,0.101457003666958,1.69865542902159,0.0698156039534398
116.277687872368,0.308651500972423,0.226044733671001,0.291225454814623
184.434406438642,0.325410479601284,0.0307648807836849,0.317826297184502
198.854568899115,0.421230901491886,0.0867916390145887,0.402227840486307
110.455063847112,0.959571314165233,0.5321944759495,0.93316781645594
192.926562295679,0.665351017000445,0.292999301944628,0.646895255926918
187.849572701744,0.0839177835118484,0.587148130625609,0.059851787714966
