Throughput,Latency,Jitter,Delay
157.978854924103,0.20972143752989,0.00317704641765453,0.180078862071754
151.032004486337,0.28007242676041,0.0716325837450389,0.246228087515021
110.594308219921,0.415240258292501,0.164929649646529,0.404637108057698
154.494071242477,0.368800231975342,0.0591374489680623,0.351134699151833
111.981737264757,0.105280686544743,0.26237452549291,0.0924643848196602
158.405587389656,0.109078374002563,0.0190361114936286,0.0790137002176791
147.303443366645,0.0972125584353564,0.00884085545773525,0.0772232135024349
140.580031356754,0.107377456664249,0.0147845039667665,0.0831062615829318
175.261420032153,0.0839364598756202,0.0245136822555736,0.066872294465338
166.878107094591,0.370526299243384,0.28823481045384,0.346482414844423
186.543196685076,0.571534785668098,0.212429469370513,0.553316938846199
122.552760136468,1.25815775570813,0.67649978580206,1.22189278991761
147.946327837277,1.33365377268589,0.105386633953371,1.32364364826521
176.914340311052,1.4083020776165,0.0552657174479385,1.37674945991995
187.887604562887,0.0861753131989555,1.31022792444594,0.0678872613361065
151.134248481154,0.251796262455592,0.158938566689394,0.219088996633089
125.119754015212,0.472261521570847,0.229065471741652,0.44709913524938
156.802128444765,0.524591402178223,0.0664734874504432,0.50942265681513
186.852014988743,0.553970104055054,0.0422125040604329,0.54255208885556
169.518478501925,0.752057431002558,0.198003382116493,0.733070278443729
143.75709799398,0.0976302642255079,0.670444320472314,0.0664351698943594
114.309126055474,0.176383872990135,0.106986378111903,0.167480797424112
124.800229519452,0.251175678407124,0.0632059635324647,0.220968684354662
120.948944316811,0.33995115847948,0.0948005500811882,0.306176036310086
179.461903424956,0.278759814957506,0.0533294369965035,0.262508627955501
161.620100070914,0.373278076452743,0.0757658666342505,0.336587093043534
109.465692925966,0.126770363246371,0.24793861239768,0.093407240138356
102.17737336013,0.111373181746161,0.00757651098745166,0.0983984938526513
198.908566315513,0.0898505766591715,0.0402539337527227,0.0607036576918742
196.918850258219,0.0747938358520694,0.0108424462521773,0.0625307759843575
194.561869498714,0.0950612393204466,0.002307504612544,0.0621047979422501
138.709303495352,0.114564976829319,0.0264266511811523,0.0874659645061609
109.734598804919,0.123827201425581,0.0035767245803039,0.0900883582288523
177.959307676373,0.362462077602337,0.24312796485795,0.328060007520635
103.09414025097,1.00829420081626,0.669651222792708,0.99239526166226
104.140643599649,1.45378791345181,0.439567862427612,1.43089331384619
134.888043493071,1.47813568787866,0.0403615275082896,1.46139012924546
100.534759921543,2.43071100651188,0.947525737316685,2.40566737849535
148.099870947788,0.0915833730110662,2.33072060572973,0.0786700536354243
122.327089949435,0.301286733229131,0.193686526988178,0.268130390383119
181.508098570439,0.348325036052668,0.0534103396266884,0.316001510392689
148.081029956548,0.540608609561902,0.2139962986349,0.529778183721509
107.020331189153,0.978387651622054,0.438636330071197,0.961977472820223
156.68060477911,0.815355957709401,0.1732993042594,0.795972535049135
127.454026326076,0.100265128462457,0.720012845173536,0.0799236654584027
161.515363759729,0.134262139964364,0.0502939098204179,0.121093179069055
155.027974812772,0.200056150836497,0.0677852168575571,0.180844859103819
139.881053371789,0.289762421578421,0.0830710099639656,0.257844260575692
160.953349699654,0.300559912007236,0.0229903559220953,0.275010445720266
101.390872920704,0.565689411252324,0.275184734493517,0.540295319292766
165.952647866276,0.070640515049559,0.487030666158968,0.0570581818309911
120.766270105707,0.0990583909821854,0.0359393806950615,0.0886035786805088
137.537633292819,0.0987127845518458,0.0100845396090135,0.0845857888887435
148.444875393599,0.103833246573764,0.00993473202123761,0.0765213129881751
116.601099500467,0.10898479671329,0.0263945882533577,0.0990691624863899
163.185499339593,0.098107655169528,0.0321094923341673,0.0758033794174166
152.003983962295,0.104808602037903,0.00541038582157227,0.0759142331683282
134.169024009449,0.439110671923652,0.351131666155015,0.42651501995672
144.880662771475,0.733668278094191,0.29215662346454,0.710341242098798
143.232610349604,1.05608725786983,0.338762000931283,1.04368223141288
123.046464959695,1.61539900795387,0.562173790450402,1.60328602321391
188.253818743986,1.31444785984302,0.305650084985694,1.29909106826172
109.606662014309,0.118590171727487,1.21125032026234,0.0932756587612577
153.692052241276,0.257936423783052,0.139726140051138,0.223227796671705
188.408979949501,0.334367625728768,0.0779811938415815,0.297961217028579
163.098240049593,0.643776183212142,0.333410099352937,0.622929521323777
169.229857379351,0.773452313013194,0.129064232088891,0.742450692683044
115.410955984279,0.0959780599350426,0.664461128416451,0.0807067896067448
123.049317378148,0.16390143255399,0.0767667798715356,0.148519028870325
118.025303894566,0.26151933798742,0.0842468417798639,0.22782315210682
118.954084527034,0.346772685943209,0.0854621404245411,0.312201592936851
100.511753467533,0.479034439672845,0.13515254204761,0.446497180988953
143.90055164732,0.396888061603856,0.0799003096519634,0.375164641546208
134.618293555818,0.0936555815187654,0.316154309648007,0.0671258203771884
102.552969097653,0.122328405793443,0.0418377946416307,0.10415623986264
128.099870098881,0.123660128391938,0.020242595235183,0.0892920610165569
143.315953835689,0.0989096838091859,0.0140988399267308,0.0830708554593041
152.169283419099,0.0985472526167644,0.00928279023607318,0.0759765638323807
127.9380483932,0.0923812893825058,0.0122177190092507,0.0831621277189951
110.733424000828,0.136556618899209,0.0262414336812758,0.101006198939981
159.116411888199,0.379750950485182,0.252516313299459,0.352104576704029
164.263775400394,0.665500453021176,0.280109744705104,0.6287637844766
151.145638953252,1.01716515719203,0.358349191366786,0.982153012559184
109.668250335766,1.8186629483298,0.816335996603616,1.79175039304875
199.796632441328,1.2430624141895,0.584052555534913,1.21096613446173
156.117866395802,0.0847366851403853,1.15672234150879,0.0636047309544245
171.236707442419,0.198758410850156,0.135377629272713,0.191424882794508
122.907847088736,0.47525427633395,0.277538693949977,0.462266640079315
109.755748592438,0.724283564596683,0.260594199751051,0.715920720683894
122.623936249885,0.838383389683906,0.121212159617184,0.828183769249348
126.110006448713,1.03623444453401,0.18240347694726,1.00215283406203
196.914862545233,0.0807678487980317,0.95441172335083,0.0576580532100412
184.784324526145,0.138941210497559,0.0570861460853741,0.1059005988284
181.260632983723,0.16938754341576,0.0553779562848064,0.15703042693822
129.785963212543,0.29542346471999,0.120738233278836,0.27156286270439
163.164557280457,0.29538922122972,0.00477026814224375,0.27528975895913
158.516904122123,0.0965993078571198,0.215759269130757,0.0673862919743524
157.224773097628,0.0878771136906204,0.00423722806937076,0.0654455745458425
133.796490035242,0.0907485292280151,0.0234139307055454,0.0834640622999902
121.560420958474,0.119011900040614,0.019043192813986,0.0948475615985861
108.990637523806,0.133472781100083,0.00723097566720199,0.101060248329867
170.295493430342,0.0859774981709744,0.0434762271647175,0.0655981471317668
182.48340166382,0.101049847433157,0.00529551944124673,0.0656481068203236
167.632906777757,0.339751851628881,0.267963344229901,0.330200396788627
159.443471169489,0.6928963497408,0.333275956073018,0.657231793114644
123.242998901397,1.24753650892983,0.558182397599235,1.21342925654639
199.387937293062,1.0141028248757,0.218061334970418,0.996683890224649
186.208858136564,1.32398017753361,0.322979021212032,1.31269676584375
117.530190402814,0.116038513475884,1.22625929786368,0.0885385541751815
189.433062843802,0.189721610068063,0.0977443586318788,0.179084993727279
106.709250734586,0.529710569903001,0.344366857808131,0.517635331228471
199.562784170105,0.432947906646747,0.116460414401041,0.40170788872761
140.15414822789,0.758704782081214,0.332969243484366,0.727126666481627
108.383442363111,1.16526428766128,0.429583100909121,1.15104964669881
193.805612305306,0.0833427740300329,1.10835195553674,0.0491232962036667
104.370217347893,0.215043151380136,0.145930809119068,0.191851511530764
190.380115291513,0.158648143332045,0.058303606464308,0.140374027045359
103.246566186264,0.383200978316365,0.218599040780699,0.349907347960725
177.76889200745,0.294892197823081,0.0952095272400704,0.261102971810562
135.964319473713,0.431833695676592,0.153239612083407,0.405371274674797
166.486927612721,0.104259471923631,0.344772008472784,0.0703809589349988
113.401338282554,0.102082285893291,0.0199085708081865,0.088235182340409
137.088768015325,0.11108400442026,0.00949013324020654,0.0925622703468014
105.887927340023,0.127225859595824,0.0202834819908997,0.108857582039656
160.107648755099,0.0821776405836311,0.0503387330209779,0.0681656754002024
186.232022799563,0.073356100041202,0.0148217792229371,0.0593704787017816
158.530387155485,0.0904728328933501,0.0105968500832774,0.0637002964891946
104.253526653704,0.536562211833949,0.474646607218858,0.52889614031256
114.963602109867,0.932439964497842,0.375595281161735,0.899604262475905
159.023967595757,0.953803905317188,0.0381643534507661,0.936950258946991
111.585632839405,1.77734824855498,0.815890394208482,1.75230838793119
132.825452930039,1.86611485164193,0.0837662293249084,1.83013541168876
141.935413023751,0.0859694237180847,1.75381318582802,0.0765997214156013
188.787978846165,0.215942178139462,0.122324710074271,0.189467977420029
182.740987154524,0.337881233007067,0.124337958285439,0.311126757064212
195.093542178309,0.417831151957017,0.103394500528243,0.407435222649132
123.83247088957,0.859053993525719,0.430133500103293,0.831963248264293
195.072574214515,0.683045477464992,0.188241137721436,0.653567387973754
128.203863461652,0.108528013674403,0.577228271830855,0.083887775491119
116.138471430198,0.179992404809957,0.0970083656918919,0.171593162006294
177.913095865918,0.173192851945123,0.0156373878642116,0.161751991498441
149.985146783393,0.264750378398541,0.0872593253110421,0.243960294097186
102.298992181364,0.471378888843028,0.197684793856761,0.441436773932102
